AttackerArmies,DefenderArmies,Captured,AttackerLosses,DefenderLosses
18,3,1,6,3
18,3,1,3,3
18,3,1,5,3
18,3,1,3,3
18,3,1,3,3
18,3,1,0,3
18,3,1,1,3
18,3,1,1,3
18,3,1,0,3
18,3,1,0,3
18,3,1,3,3
18,3,1,0,3
18,3,1,0,3
18,3,1,3,3
18,3,1,0,3
18,3,1,6,3
18,3,1,7,3
18,3,1,3,3
18,3,1,0,3
18,3,1,5,3
18,3,1,1,3
18,3,1,1,3
18,3,1,0,3
18,3,1,0,3
18,3,1,1,3
18,3,1,1,3
18,3,1,3,3
18,3,1,3,3
18,3,1,2,3
18,3,1,1,3
18,3,1,2,3
18,3,1,2,3
18,3,1,4,3
18,3,1,0,3
18,3,1,0,3
18,3,1,5,3
18,3,1,2,3
18,3,1,2,3
18,3,1,5,3
18,3,1,2,3
18,3,1,1,3
18,3,1,1,3
18,3,1,3,3
18,3,1,0,3
18,3,1,9,3
18,3,1,4,3
18,3,1,1,3
18,3,1,0,3
18,3,1,2,3
18,3,1,5,3
18,3,1,1,3
18,3,1,0,3
18,3,1,0,3
18,3,1,0,3
18,3,1,2,3
18,3,1,10,3
18,3,1,0,3
18,3,1,3,3
18,3,1,3,3
18,3,1,0,3
18,3,1,6,3
18,3,1,5,3
18,3,1,0,3
18,3,1,0,3
18,3,1,2,3
18,3,1,7,3
18,3,1,2,3
18,3,1,7,3
18,3,1,6,3
18,3,1,2,3
18,3,1,1,3
18,3,1,4,3
18,3,1,0,3
18,3,1,3,3
18,3,1,1,3
18,3,1,0,3
18,3,1,1,3
18,3,1,0,3
18,3,1,2,3
18,3,1,5,3
18,3,1,0,3
18,3,1,0,3
18,3,1,1,3
18,3,1,3,3
18,3,1,0,3
18,3,1,3,3
18,3,1,1,3
18,4,1,5,4
18,4,1,0,4
18,4,1,9,4
18,4,1,0,4
18,4,1,2,4
18,4,1,3,4
18,4,1,1,4
18,4,1,2,4
18,4,1,4,4
18,4,1,1,4
18,4,1,4,4
18,4,1,3,4
18,4,1,1,4
18,4,1,5,4
18,4,1,1,4
18,4,1,8,4
18,4,1,4,4
18,4,1,6,4
18,4,1,3,4
18,4,1,5,4
18,4,1,2,4
18,4,1,0,4
18,4,1,1,4
18,4,1,5,4
18,4,1,2,4
18,4,1,2,4
18,4,1,3,4
18,4,1,3,4
18,4,1,1,4
18,4,1,10,4
18,4,1,0,4
18,4,1,4,4
18,4,1,6,4
18,4,1,1,4
18,4,1,1,4
18,4,1,1,4
18,4,1,4,4
18,4,1,2,4
18,4,1,0,4
18,4,1,1,4
18,4,1,8,4
18,4,1,1,4
18,4,1,1,4
18,4,1,2,4
18,4,1,0,4
18,4,1,3,4
18,4,1,3,4
18,4,1,0,4
18,4,1,2,4
18,4,1,2,4
18,4,1,4,4
18,4,1,8,4
18,4,1,1,4
18,4,1,4,4
18,4,1,2,4
18,4,1,0,4
18,4,1,5,4
18,4,1,6,4
18,4,1,6,4
18,4,1,2,4
18,4,1,0,4
18,4,1,4,4
18,4,1,1,4
18,4,1,1,4
18,4,1,1,4
18,4,1,3,4
18,4,1,1,4
18,4,1,1,4
18,4,1,1,4
18,4,1,6,4
18,4,1,2,4
18,4,1,0,4
18,4,1,2,4
18,4,1,2,4
18,4,1,6,4
18,4,1,6,4
18,4,1,6,4
18,4,1,3,4
18,4,1,2,4
18,4,1,7,4
18,4,1,1,4
18,4,1,0,4
18,4,1,7,4
18,4,1,4,4
18,4,1,1,4
18,4,1,0,4
18,4,1,8,4
18,4,1,4,4
18,4,1,6,4
18,4,1,2,4
18,4,1,4,4
18,4,1,2,4
18,4,1,6,4
18,4,1,1,4
18,4,1,2,4
18,4,1,0,4
18,4,1,2,4
18,4,1,1,4
18,4,1,1,4
18,4,1,2,4
18,5,1,7,5
18,5,1,10,5
18,5,1,4,5
18,5,1,1,5
18,5,1,4,5
18,5,1,2,5
18,5,1,5,5
18,5,1,3,5
18,5,1,5,5
18,5,1,3,5
18,5,1,3,5
18,5,1,1,5
18,5,1,0,5
18,5,1,2,5
18,5,1,4,5
18,5,1,0,5
18,5,1,2,5
18,5,1,2,5
18,5,1,3,5
18,5,1,3,5
18,5,1,8,5
18,5,1,0,5
18,5,1,3,5
18,5,1,2,5
18,5,1,0,5
18,5,1,3,5
18,5,1,5,5
18,5,1,4,5
18,5,1,5,5
18,5,1,1,5
18,5,1,7,5
18,5,1,7,5
18,5,1,2,5
18,5,1,7,5
18,5,1,9,5
18,5,1,4,5
18,5,1,11,5
18,5,0,17,4
18,5,1,4,5
18,5,1,2,5
18,5,1,1,5
18,5,1,1,5
18,5,1,3,5
18,5,1,0,5
18,5,1,1,5
18,5,1,7,5
18,5,1,8,5
18,5,1,6,5
18,5,1,4,5
18,5,1,4,5
18,5,1,5,5
18,5,1,0,5
18,5,1,6,5
18,5,1,0,5
18,5,1,3,5
18,5,1,4,5
18,5,1,1,5
18,5,1,5,5
18,5,1,0,5
18,5,1,2,5
18,5,1,2,5
18,5,1,2,5
18,5,1,6,5
18,5,1,2,5
18,5,1,4,5
18,5,1,2,5
18,5,1,2,5
18,5,1,11,5
18,5,1,1,5
18,5,1,1,5
18,5,1,3,5
18,5,1,4,5
18,5,1,0,5
18,5,1,2,5
18,5,1,9,5
18,5,1,3,5
18,5,1,4,5
18,5,1,2,5
18,5,1,6,5
18,5,1,3,5
18,5,1,0,5
18,5,1,8,5
18,5,1,5,5
18,5,1,9,5
18,5,1,2,5
18,5,1,5,5
18,5,1,6,5
18,5,1,7,5
18,5,1,1,5
18,5,1,11,5
18,5,1,0,5
18,5,1,5,5
18,5,1,1,5
18,5,1,3,5
18,5,1,7,5
18,5,1,12,5
18,5,1,4,5
18,5,1,0,5
18,5,1,8,5
18,5,1,8,5
18,6,1,9,6
18,6,1,7,6
18,6,1,1,6
18,6,1,4,6
18,6,1,5,6
18,6,1,9,6
18,6,1,13,6
18,6,1,3,6
18,6,1,3,6
18,6,1,8,6
18,6,1,3,6
18,6,1,7,6
18,6,1,8,6
18,6,1,3,6
18,6,1,3,6
18,6,1,3,6
18,6,1,8,6
18,6,0,17,3
18,6,1,5,6
18,6,1,4,6
18,6,1,4,6
18,6,1,15,6
18,6,1,0,6
18,6,1,10,6
18,6,1,8,6
18,6,1,5,6
18,6,1,6,6
18,6,1,8,6
18,6,1,3,6
18,6,1,7,6
18,6,1,8,6
18,6,1,1,6
18,6,1,9,6
18,6,1,5,6
18,6,1,3,6
18,6,1,5,6
18,6,1,8,6
18,6,1,4,6
18,6,1,5,6
18,6,1,3,6
18,6,1,4,6
18,6,1,1,6
18,6,1,2,6
18,6,1,6,6
18,6,1,5,6
18,6,1,11,6
18,6,1,5,6
18,6,1,5,6
18,6,1,4,6
18,6,1,6,6
18,6,1,6,6
18,6,1,2,6
18,6,1,4,6
18,6,1,5,6
18,6,1,7,6
18,6,1,2,6
18,6,1,10,6
18,6,1,5,6
18,6,1,1,6
18,6,1,8,6
18,6,1,3,6
18,6,1,3,6
18,6,1,3,6
18,6,1,3,6
18,6,1,2,6
18,6,1,6,6
18,6,1,8,6
18,6,1,3,6
18,6,1,8,6
18,6,1,1,6
18,6,1,3,6
18,6,1,6,6
18,6,1,8,6
18,6,1,4,6
18,6,1,8,6
18,6,1,9,6
18,6,1,3,6
18,6,1,2,6
18,6,1,3,6
18,6,1,2,6
18,6,1,5,6
18,6,1,4,6
18,6,1,4,6
18,6,1,0,6
18,6,1,3,6
18,6,1,3,6
18,6,1,7,6
18,6,1,3,6
18,6,1,6,6
18,6,1,3,6
18,6,1,0,6
18,6,1,5,6
18,6,1,5,6
18,6,1,3,6
18,6,1,3,6
18,6,1,10,6
18,6,1,3,6
18,6,1,8,6
18,6,1,2,6
18,6,1,5,6
18,7,1,6,7
18,7,1,5,7
18,7,1,7,7
18,7,1,6,7
18,7,1,8,7
18,7,1,4,7
18,7,1,9,7
18,7,1,9,7
18,7,1,3,7
18,7,1,3,7
18,7,1,5,7
18,7,1,2,7
18,7,1,8,7
18,7,1,2,7
18,7,1,7,7
18,7,1,5,7
18,7,1,3,7
18,7,1,2,7
18,7,1,10,7
18,7,1,9,7
18,7,1,7,7
18,7,1,3,7
18,7,1,7,7
18,7,1,2,7
18,7,1,2,7
18,7,1,11,7
18,7,1,6,7
18,7,1,9,7
18,7,1,7,7
18,7,1,5,7
18,7,1,6,7
18,7,1,4,7
18,7,1,7,7
18,7,1,10,7
18,7,1,0,7
18,7,1,3,7
18,7,1,8,7
18,7,1,8,7
18,7,1,8,7
18,7,1,9,7
18,7,1,7,7
18,7,1,4,7
18,7,1,3,7
18,7,1,1,7
18,7,1,5,7
18,7,1,3,7
18,7,1,2,7
18,7,0,17,5
18,7,1,4,7
18,7,1,15,7
18,7,1,6,7
18,7,1,4,7
18,7,1,4,7
18,7,1,4,7
18,7,1,11,7
18,7,1,4,7
18,7,1,5,7
18,7,1,4,7
18,7,1,3,7
18,7,1,3,7
18,7,1,7,7
18,7,1,7,7
18,7,1,0,7
18,7,1,3,7
18,7,1,8,7
18,7,1,4,7
18,7,1,8,7
18,7,1,5,7
18,7,1,4,7
18,7,1,1,7
18,7,1,13,7
18,7,0,17,5
18,7,1,5,7
18,7,1,8,7
18,7,1,1,7
18,7,0,17,6
18,7,1,2,7
18,7,1,0,7
18,7,1,12,7
18,7,1,6,7
18,7,1,1,7
18,7,1,4,7
18,7,1,6,7
18,7,1,4,7
18,7,1,6,7
18,7,1,6,7
18,7,1,4,7
18,7,1,8,7
18,7,1,6,7
18,7,1,7,7
18,7,1,9,7
18,7,1,3,7
18,7,1,5,7
18,7,1,10,7
18,7,1,3,7
18,7,1,6,7
18,7,1,3,7
18,7,1,7,7
18,7,1,10,7
18,7,1,6,7
18,8,1,1,8
18,8,1,3,8
18,8,1,1,8
18,8,1,8,8
18,8,1,7,8
18,8,1,6,8
18,8,1,8,8
18,8,0,17,5
18,8,1,3,8
18,8,1,6,8
18,8,1,6,8
18,8,1,0,8
18,8,1,4,8
18,8,1,4,8
18,8,1,11,8
18,8,1,8,8
18,8,1,0,8
18,8,1,3,8
18,8,1,5,8
18,8,1,11,8
18,8,1,8,8
18,8,1,12,8
18,8,1,2,8
18,8,1,6,8
18,8,1,4,8
18,8,1,7,8
18,8,1,6,8
18,8,1,11,8
18,8,1,9,8
18,8,1,8,8
18,8,1,6,8
18,8,1,1,8
18,8,1,1,8
18,8,1,5,8
18,8,1,6,8
18,8,1,10,8
18,8,1,4,8
18,8,0,17,5
18,8,1,13,8
18,8,1,13,8
18,8,1,7,8
18,8,1,4,8
18,8,1,8,8
18,8,1,9,8
18,8,1,2,8
18,8,1,7,8
18,8,1,9,8
18,8,1,6,8
18,8,1,2,8
18,8,1,8,8
18,8,1,7,8
18,8,1,9,8
18,8,1,3,8
18,8,1,1,8
18,8,1,6,8
18,8,1,8,8
18,8,1,10,8
18,8,1,2,8
18,8,1,8,8
18,8,1,4,8
18,8,1,1,8
18,8,1,7,8
18,8,1,9,8
18,8,1,10,8
18,8,1,3,8
18,8,1,7,8
18,8,1,9,8
18,8,0,17,6
18,8,1,10,8
18,8,1,9,8
18,8,1,8,8
18,8,1,9,8
18,8,1,1,8
18,8,1,7,8
18,8,1,10,8
18,8,1,10,8
18,8,1,4,8
18,8,1,4,8
18,8,1,7,8
18,8,1,0,8
18,8,1,6,8
18,8,1,2,8
18,8,1,3,8
18,8,1,3,8
18,8,1,11,8
18,8,1,8,8
18,8,1,10,8
18,8,1,8,8
18,8,1,7,8
18,8,1,9,8
18,8,1,0,8
18,8,1,4,8
18,8,1,3,8
18,8,0,17,7
18,8,1,10,8
18,8,1,2,8
18,8,1,6,8
18,8,0,17,5
18,8,1,10,8
18,8,1,3,8
18,9,1,7,9
18,9,1,3,9
18,9,1,4,9
18,9,1,5,9
18,9,1,7,9
18,9,1,3,9
18,9,1,7,9
18,9,1,2,9
18,9,1,8,9
18,9,1,4,9
18,9,1,1,9
18,9,1,3,9
18,9,1,5,9
18,9,1,6,9
18,9,1,9,9
18,9,1,10,9
18,9,1,13,9
18,9,1,4,9
18,9,1,8,9
18,9,1,7,9
18,9,1,9,9
18,9,1,6,9
18,9,1,11,9
18,9,1,7,9
18,9,1,7,9
18,9,1,9,9
18,9,1,2,9
18,9,1,8,9
18,9,1,6,9
18,9,1,4,9
18,9,1,4,9
18,9,1,6,9
18,9,1,7,9
18,9,1,5,9
18,9,1,4,9
18,9,1,8,9
18,9,0,17,7
18,9,1,2,9
18,9,1,12,9
18,9,1,3,9
18,9,1,3,9
18,9,1,2,9
18,9,1,10,9
18,9,1,12,9
18,9,1,7,9
18,9,1,8,9
18,9,1,11,9
18,9,1,5,9
18,9,1,8,9
18,9,1,4,9
18,9,1,1,9
18,9,1,8,9
18,9,1,8,9
18,9,1,7,9
18,9,1,3,9
18,9,1,9,9
18,9,1,7,9
18,9,1,13,9
18,9,1,6,9
18,9,1,3,9
18,9,1,15,9
18,9,1,7,9
18,9,1,3,9
18,9,1,7,9
18,9,0,17,7
18,9,1,3,9
18,9,1,5,9
18,9,1,4,9
18,9,1,6,9
18,9,1,8,9
18,9,1,7,9
18,9,1,8,9
18,9,1,9,9
18,9,1,4,9
18,9,1,13,9
18,9,1,8,9
18,9,1,8,9
18,9,0,17,6
18,9,1,9,9
18,9,1,6,9
18,9,1,7,9
18,9,1,4,9
18,9,1,6,9
18,9,1,8,9
18,9,1,8,9
18,9,1,1,9
18,9,1,12,9
18,9,1,5,9
18,9,1,4,9
18,9,1,11,9
18,9,1,4,9
18,9,1,4,9
18,9,0,17,7
18,9,1,9,9
18,9,1,5,9
18,9,1,0,9
18,9,1,8,9
18,9,0,17,8
18,9,1,14,9
18,9,1,8,9
18,10,1,5,10
18,10,1,11,10
18,10,1,16,10
18,10,1,8,10
18,10,1,10,10
18,10,1,7,10
18,10,1,7,10
18,10,1,8,10
18,10,1,8,10
18,10,1,6,10
18,10,1,10,10
18,10,1,8,10
18,10,1,8,10
18,10,1,7,10
18,10,1,4,10
18,10,1,14,10
18,10,1,11,10
18,10,1,9,10
18,10,1,3,10
18,10,1,11,10
18,10,1,2,10
18,10,1,7,10
18,10,1,4,10
18,10,1,5,10
18,10,1,6,10
18,10,1,6,10
18,10,1,9,10
18,10,1,7,10
18,10,1,11,10
18,10,0,17,8
18,10,1,4,10
18,10,1,6,10
18,10,1,5,10
18,10,1,11,10
18,10,1,12,10
18,10,1,1,10
18,10,1,4,10
18,10,1,4,10
18,10,1,9,10
18,10,1,8,10
18,10,1,9,10
18,10,1,1,10
18,10,1,7,10
18,10,1,2,10
18,10,1,1,10
18,10,1,9,10
18,10,1,12,10
18,10,1,12,10
18,10,1,7,10
18,10,1,9,10
18,10,1,6,10
18,10,0,17,8
18,10,1,3,10
18,10,1,8,10
18,10,1,8,10
18,10,1,2,10
18,10,1,9,10
18,10,1,6,10
18,10,1,10,10
18,10,1,12,10
18,10,1,9,10
18,10,0,17,9
18,10,0,17,8
18,10,1,6,10
18,10,1,14,10
18,10,1,13,10
18,10,1,6,10
18,10,1,14,10
18,10,1,2,10
18,10,1,3,10
18,10,1,12,10
18,10,1,9,10
18,10,1,9,10
18,10,1,1,10
18,10,1,9,10
18,10,1,11,10
18,10,1,5,10
18,10,1,3,10
18,10,1,13,10
18,10,1,10,10
18,10,1,2,10
18,10,1,4,10
18,10,1,10,10
18,10,1,9,10
18,10,1,6,10
18,10,1,9,10
18,10,1,5,10
18,10,0,17,8
18,10,1,4,10
18,10,1,8,10
18,10,0,17,9
18,10,1,16,10
18,10,1,1,10
18,10,1,6,10
18,10,1,1,10
18,10,1,10,10
18,10,1,4,10
18,10,1,4,10
18,10,1,8,10
18,10,1,14,10
18,11,1,4,11
18,11,1,15,11
18,11,1,9,11
18,11,1,14,11
18,11,1,11,11
18,11,1,11,11
18,11,1,12,11
18,11,1,7,11
18,11,1,10,11
18,11,1,4,11
18,11,0,17,6
18,11,1,5,11
18,11,1,9,11
18,11,1,10,11
18,11,1,10,11
18,11,0,17,9
18,11,1,6,11
18,11,1,5,11
18,11,1,6,11
18,11,1,7,11
18,11,1,2,11
18,11,1,12,11
18,11,1,13,11
18,11,1,4,11
18,11,1,6,11
18,11,1,7,11
18,11,1,16,11
18,11,1,2,11
18,11,0,17,8
18,11,1,6,11
18,11,1,15,11
18,11,1,15,11
18,11,1,2,11
18,11,1,9,11
18,11,1,12,11
18,11,1,11,11
18,11,1,11,11
18,11,1,14,11
18,11,1,8,11
18,11,0,17,8
18,11,1,12,11
18,11,1,10,11
18,11,1,4,11
18,11,0,17,9
18,11,1,2,11
18,11,1,9,11
18,11,1,8,11
18,11,1,4,11
18,11,1,6,11
18,11,1,12,11
18,11,1,5,11
18,11,1,3,11
18,11,1,14,11
18,11,1,14,11
18,11,1,7,11
18,11,1,6,11
18,11,1,5,11
18,11,1,11,11
18,11,1,11,11
18,11,1,4,11
18,11,1,6,11
18,11,1,11,11
18,11,1,16,11
18,11,1,6,11
18,11,0,17,6
18,11,1,11,11
18,11,1,1,11
18,11,1,16,11
18,11,1,5,11
18,11,1,10,11
18,11,1,2,11
18,11,1,9,11
18,11,1,8,11
18,11,1,5,11
18,11,1,11,11
18,11,1,4,11
18,11,1,11,11
18,11,1,12,11
18,11,1,10,11
18,11,1,4,11
18,11,1,9,11
18,11,1,8,11
18,11,1,8,11
18,11,1,13,11
18,11,1,11,11
18,11,1,8,11
18,11,1,8,11
18,11,1,11,11
18,11,0,17,8
18,11,1,8,11
18,11,1,9,11
18,11,1,5,11
18,11,1,11,11
18,11,1,12,11
18,11,1,8,11
18,11,1,12,11
18,11,1,5,11
18,11,1,12,11
18,11,1,5,11
18,11,1,4,11
18,12,1,9,12
18,12,1,13,12
18,12,0,17,9
18,12,1,7,12
18,12,0,17,11
18,12,1,7,12
18,12,1,8,12
18,12,1,5,12
18,12,1,16,12
18,12,1,13,12
18,12,1,12,12
18,12,1,11,12
18,12,1,12,12
18,12,1,7,12
18,12,0,17,8
18,12,1,10,12
18,12,1,7,12
18,12,1,6,12
18,12,0,17,5
18,12,0,17,5
18,12,1,11,12
18,12,1,2,12
18,12,1,5,12
18,12,1,14,12
18,12,1,9,12
18,12,1,9,12
18,12,1,14,12
18,12,1,6,12
18,12,1,15,12
18,12,1,8,12
18,12,1,7,12
18,12,1,4,12
18,12,1,12,12
18,12,1,7,12
18,12,1,2,12
18,12,1,10,12
18,12,1,2,12
18,12,1,3,12
18,12,1,2,12
18,12,1,10,12
18,12,1,7,12
18,12,1,9,12
18,12,1,7,12
18,12,1,4,12
18,12,1,14,12
18,12,1,8,12
18,12,1,5,12
18,12,1,6,12
18,12,1,13,12
18,12,1,8,12
18,12,1,4,12
18,12,1,4,12
18,12,0,17,8
18,12,1,6,12
18,12,1,7,12
18,12,1,8,12
18,12,1,11,12
18,12,0,17,9
18,12,1,15,12
18,12,0,17,8
18,12,1,10,12
18,12,1,3,12
18,12,1,3,12
18,12,1,11,12
18,12,1,9,12
18,12,1,6,12
18,12,1,7,12
18,12,1,10,12
18,12,1,5,12
18,12,1,5,12
18,12,1,12,12
18,12,1,8,12
18,12,0,17,9
18,12,1,6,12
18,12,1,7,12
18,12,0,17,10
18,12,0,17,5
18,12,1,10,12
18,12,1,13,12
18,12,1,9,12
18,12,1,12,12
18,12,1,4,12
18,12,1,6,12
18,12,1,5,12
18,12,1,6,12
18,12,1,4,12
18,12,1,10,12
18,12,1,13,12
18,12,1,9,12
18,12,1,13,12
18,12,1,6,12
18,12,1,14,12
18,12,1,12,12
18,12,1,13,12
18,12,1,9,12
18,12,1,5,12
18,12,1,5,12
18,12,1,3,12
18,12,1,10,12
18,12,1,10,12
18,13,1,6,13
18,13,1,10,13
18,13,0,17,11
18,13,1,12,13
18,13,1,10,13
18,13,1,6,13
18,13,1,4,13
18,13,1,12,13
18,13,0,17,7
18,13,1,14,13
18,13,0,17,11
18,13,0,17,4
18,13,0,17,12
18,13,1,12,13
18,13,0,17,11
18,13,0,17,12
18,13,1,9,13
18,13,1,13,13
18,13,1,5,13
18,13,0,17,10
18,13,1,1,13
18,13,1,10,13
18,13,1,2,13
18,13,1,6,13
18,13,0,17,3
18,13,1,7,13
18,13,0,17,9
18,13,0,17,7
18,13,1,14,13
18,13,1,11,13
18,13,1,4,13
18,13,1,10,13
18,13,1,14,13
18,13,0,17,11
18,13,1,8,13
18,13,1,10,13
18,13,0,17,11
18,13,1,15,13
18,13,1,8,13
18,13,1,10,13
18,13,0,17,11
18,13,1,11,13
18,13,1,11,13
18,13,1,5,13
18,13,1,12,13
18,13,1,4,13
18,13,1,7,13
18,13,1,13,13
18,13,1,12,13
18,13,1,12,13
18,13,0,17,12
18,13,1,5,13
18,13,1,11,13
18,13,1,8,13
18,13,1,14,13
18,13,1,7,13
18,13,1,6,13
18,13,1,9,13
18,13,1,8,13
18,13,1,13,13
18,13,0,17,10
18,13,1,10,13
18,13,1,8,13
18,13,1,7,13
18,13,1,15,13
18,13,1,9,13
18,13,1,4,13
18,13,1,13,13
18,13,1,14,13
18,13,1,7,13
18,13,1,13,13
18,13,1,15,13
18,13,1,2,13
18,13,1,11,13
18,13,1,11,13
18,13,1,9,13
18,13,0,17,11
18,13,1,12,13
18,13,1,11,13
18,13,1,7,13
18,13,1,12,13
18,13,1,7,13
18,13,1,9,13
18,13,1,9,13
18,13,1,7,13
18,13,1,10,13
18,13,1,4,13
18,13,1,12,13
18,13,1,5,13
18,13,0,17,11
18,13,1,10,13
18,13,1,4,13
18,13,1,9,13
18,13,1,3,13
18,13,1,6,13
18,13,1,8,13
18,13,1,6,13
18,13,1,13,13
18,13,1,2,13
18,13,1,13,13
18,14,1,6,14
18,14,1,11,14
18,14,1,11,14
18,14,1,10,14
18,14,1,14,14
18,14,1,6,14
18,14,1,11,14
18,14,1,7,14
18,14,1,13,14
18,14,0,17,10
18,14,1,8,14
18,14,1,3,14
18,14,1,5,14
18,14,1,14,14
18,14,1,10,14
18,14,1,11,14
18,14,1,15,14
18,14,1,5,14
18,14,0,17,6
18,14,1,7,14
18,14,1,5,14
18,14,0,17,4
18,14,1,13,14
18,14,1,14,14
18,14,1,13,14
18,14,1,9,14
18,14,1,7,14
18,14,1,9,14
18,14,0,17,7
18,14,0,17,12
18,14,1,12,14
18,14,1,15,14
18,14,1,9,14
18,14,1,13,14
18,14,0,17,11
18,14,0,17,12
18,14,0,17,9
18,14,0,17,12
18,14,1,9,14
18,14,0,17,12
18,14,1,10,14
18,14,0,17,12
18,14,1,4,14
18,14,1,5,14
18,14,1,7,14
18,14,1,7,14
18,14,0,17,8
18,14,1,4,14
18,14,0,17,12
18,14,1,8,14
18,14,1,2,14
18,14,1,14,14
18,14,1,8,14
18,14,1,6,14
18,14,1,12,14
18,14,1,5,14
18,14,1,7,14
18,14,1,8,14
18,14,1,8,14
18,14,0,17,12
18,14,0,17,10
18,14,1,8,14
18,14,1,7,14
18,14,1,9,14
18,14,1,4,14
18,14,1,12,14
18,14,1,12,14
18,14,1,10,14
18,14,1,15,14
18,14,1,12,14
18,14,0,17,9
18,14,0,17,6
18,14,1,15,14
18,14,0,17,12
18,14,1,13,14
18,14,1,8,14
18,14,0,17,8
18,14,1,15,14
18,14,1,15,14
18,14,1,6,14
18,14,1,11,14
18,14,1,12,14
18,14,1,5,14
18,14,0,17,13
18,14,1,12,14
18,14,1,7,14
18,14,1,12,14
18,14,0,17,4
18,14,0,17,8
18,14,1,8,14
18,14,0,17,11
18,14,1,3,14
18,14,1,6,14
18,14,0,17,7
18,14,1,6,14
18,14,1,13,14
18,14,0,17,11
18,14,1,7,14
18,14,0,17,10
18,14,1,8,14
18,15,1,7,15
18,15,0,17,13
18,15,1,4,15
18,15,0,17,14
18,15,0,17,9
18,15,0,17,12
18,15,0,17,9
18,15,1,12,15
18,15,1,10,15
18,15,0,17,14
18,15,1,10,15
18,15,0,17,10
18,15,1,6,15
18,15,1,10,15
18,15,1,10,15
18,15,0,17,9
18,15,1,4,15
18,15,1,12,15
18,15,0,17,13
18,15,0,17,13
18,15,1,11,15
18,15,0,17,12
18,15,0,17,14
18,15,0,17,13
18,15,1,12,15
18,15,1,5,15
18,15,1,6,15
18,15,0,17,9
18,15,1,11,15
18,15,0,17,10
18,15,1,12,15
18,15,1,14,15
18,15,1,5,15
18,15,1,4,15
18,15,0,17,5
18,15,1,13,15
18,15,1,11,15
18,15,1,10,15
18,15,1,7,15
18,15,0,17,13
18,15,0,17,11
18,15,1,8,15
18,15,1,6,15
18,15,1,9,15
18,15,1,8,15
18,15,1,9,15
18,15,1,7,15
18,15,1,12,15
18,15,0,17,12
18,15,1,9,15
18,15,1,6,15
18,15,1,5,15
18,15,1,9,15
18,15,1,9,15
18,15,1,10,15
18,15,1,10,15
18,15,1,16,15
18,15,1,15,15
18,15,1,9,15
18,15,1,12,15
18,15,1,9,15
18,15,1,12,15
18,15,1,13,15
18,15,0,17,12
18,15,1,16,15
18,15,0,17,13
18,15,0,17,14
18,15,1,12,15
18,15,1,9,15
18,15,1,9,15
18,15,0,17,9
18,15,1,9,15
18,15,1,12,15
18,15,1,11,15
18,15,1,9,15
18,15,1,8,15
18,15,1,1,15
18,15,0,17,4
18,15,1,9,15
18,15,0,17,8
18,15,1,7,15
18,15,1,15,15
18,15,0,17,10
18,15,1,10,15
18,15,0,17,10
18,15,1,8,15
18,15,1,8,15
18,15,1,16,15
18,15,0,17,9
18,15,1,5,15
18,15,0,17,5
18,15,1,4,15
18,15,0,17,13
18,15,1,6,15
18,15,1,12,15
18,15,1,6,15
18,15,1,0,15
18,15,0,17,12
18,15,1,9,15
18,15,1,16,15
18,16,1,15,16
18,16,1,10,16
18,16,1,12,16
18,16,1,13,16
18,16,1,15,16
18,16,1,10,16
18,16,0,17,8
18,16,0,17,9
18,16,1,7,16
18,16,0,17,13
18,16,1,10,16
18,16,1,9,16
18,16,1,9,16
18,16,1,8,16
18,16,0,17,6
18,16,1,10,16
18,16,1,10,16
18,16,1,9,16
18,16,0,17,8
18,16,1,11,16
18,16,1,9,16
18,16,1,11,16
18,16,1,13,16
18,16,1,9,16
18,16,1,13,16
18,16,0,17,12
18,16,0,17,10
18,16,1,7,16
18,16,1,12,16
18,16,1,12,16
18,16,0,17,14
18,16,1,8,16
18,16,1,5,16
18,16,1,7,16
18,16,1,13,16
18,16,0,17,14
18,16,1,9,16
18,16,1,8,16
18,16,0,17,6
18,16,1,16,16
18,16,0,17,11
18,16,1,12,16
18,16,0,17,5
18,16,1,6,16
18,16,1,6,16
18,16,1,8,16
18,16,1,2,16
18,16,1,16,16
18,16,1,9,16
18,16,0,17,12
18,16,1,12,16
18,16,1,10,16
18,16,0,17,14
18,16,0,17,8
18,16,1,14,16
18,16,1,13,16
18,16,0,17,10
18,16,1,8,16
18,16,1,12,16
18,16,1,11,16
18,16,1,6,16
18,16,0,17,11
18,16,1,14,16
18,16,1,8,16
18,16,0,17,11
18,16,0,17,10
18,16,1,8,16
18,16,0,17,9
18,16,1,16,16
18,16,0,17,6
18,16,0,17,11
18,16,0,17,11
18,16,1,13,16
18,16,0,17,12
18,16,0,17,14
18,16,1,14,16
18,16,0,17,12
18,16,1,11,16
18,16,0,17,13
18,16,1,10,16
18,16,1,8,16
18,16,0,17,14
18,16,1,14,16
18,16,0,17,14
18,16,1,9,16
18,16,1,15,16
18,16,1,4,16
18,16,0,17,9
18,16,0,17,15
18,16,0,17,10
18,16,1,2,16
18,16,1,5,16
18,16,0,17,13
18,16,1,15,16
18,16,1,11,16
18,16,1,12,16
18,16,0,17,13
18,16,1,14,16
18,16,1,9,16
18,16,1,15,16
18,17,1,13,17
18,17,0,17,14
18,17,0,17,13
18,17,1,13,17
18,17,1,16,17
18,17,0,17,8
18,17,1,16,17
18,17,0,17,15
18,17,0,17,7
